index,pred_key,pred_value,gt_key,gt_value,match
3226,material,,material,,True
3227,category,swimwear,category,,False
3227,brand,vertvie,brand,,False
3227,sizes,Plus Size,sizes,,False
3227,brand name,,brand name,,True
3227,color,black,color,,False
3227,style,Monokini,style,,False
3227,fitted play,,fitted play,Controlled Attack,False
3227,model number,,model number,,True
3228,category,sports bra,category,,False
3228,brand,ESHINES,brand,,False
3228,brand name,,brand name,,True
3228,item type,,item type,,True
3228,design,hollow out back lines,design,,False
3228,style,one shoulder strap,style,,False
3228,gender,,gender,Men,False
3228,intended_use,strenuous exercise,intended_use,,False
3229,category,Camping,category,,False
3229,item type,,item type,,True
3229,features,"['Portable', 'Anti-Mosquito']",features,,False
3229,gender,,gender,Men,False
3229,type,Tent,type,,False
3230,category,Bikini,category,,False
3230,brand,Minimalism,brand,,False
3230,sport type,,sport type,,True
3230,brand name,,brand name,,True
3230,fabric type,,fabric type,,True
3230,style,Floral,style,,False
3230,intended_use,Swimwear,intended_use,,False
3230,material,Solid,material,,False
3230,sleeve length(cm),,sleeve length(cm),,True
3231,category,jaqueta,category,,False
3231,sizes,['Plus Size'],sizes,,False
3231,sport type,,sport type,,True
3231,gender,,gender,Girls,False
3231,intended_use,"camping, hiking, fishing, climbing, trekking, skiing, sport, running",intended_use,,False
3231,model number,,model number,,True
3232,category,skateboarding shoes,category,,False
3232,brand,Converse,brand,,False
3232,brand name,,brand name,,True
3232,athletic shoe type,,athletic shoe type,,True
3232,intended_use,skateboarding,intended_use,,False
3232,material,canvas,material,,False
3233,category,roupas esportivas,category,,False
3233,brand,Adidas,brand,,False
3233,sports type,,sports type,,True
3233,intended_use,esportiva,intended_use,,False
3233,material,tricot,material,,False
3234,category,socks,category,,False
3234,brand,,brand,,True
3234,sizes,,sizes,,True
3234,color,,color,,True
3234,gender,,gender,Men,False
3234,intended_use,Football Training,intended_use,,False
3234,material,Towel,material,,False
3235,category,basketball jersey,category,,False
3235,brand,None,brand,,False
3235,brand name,,brand name,,True
3235,gender,,gender,Men,False
3235,intended_use,Basketball,intended_use,,False
3235,model,Devin Booker Throwback,model,,False
3235,athletic shoe type,,athletic shoe type,,True
3235,feature,,feature,Breathable,False
3235,size,XXS-XXL,size,,False
3236,category,sneaker boots,category,,False
3236,brand,Skyaxmoto,brand,,False
3236,features,['Warm Fur'],features,,False
3236,gender,,gender,Men,False
3236,intended_use,Running,intended_use,,False
3236,material,Waterproof,material,,False
3236,size,Big Size,size,,False
3237,category,outdoor tableware,category,,False
3237,sizes,,sizes,,True
3237,color,,color,,True
3237,gender,,gender,Men,False
3237,intended_use,picnic,intended_use,,False
3237,material,,material,,True
3238,category,jaqueta esportivo,category,,False
3238,brand,PUMA,brand,,False
3238,lenses material,,lenses material,,True
3238,intended_use,Sportswear,intended_use,,False
3239,category,sneakers,category,,False
3239,top diameter,,top diameter,,True
3239,hardness,,hardness,Hard,False
3239,intended_use,walking,intended_use,,False
3239,season,autumn/winter,season,,False
3239,material,,material,Carbon,False
3240,category,football jersey,category,,False
3240,tone position,,tone position,,True
3240,intended_use,custom made,intended_use,,False
3240,neck,,neck,One Piece Neck,False
3240,type,,type,Electric Guitar,False
3240,model number,,model number,,True
3241,category,Fishing Reel,category,,False
3241,brand,DAIWA,brand,,False
3241,sizes,[],sizes,,False
3241,item type,,item type,,True
3241,model,CALDIA,model,,False
3241,intended_use,Saltwater Carp Fishing,intended_use,,False
3241,material,unknown,material,,False
3242,category,Swimwear,category,,False
3242,sport type,,sport type,,True
3242,yoga pants,,yoga pants,,True
3242,workout pants,,workout pants,,True
3242,gender,,gender,Women,False
3242,intended_use,"Bathing, Beachwear",intended_use,,False
3243,category,jaqueta esportiva,category,,False
3243,brand,XTEP,brand,,False
3243,sizes,,sizes,,True
3243,color,,color,,True
3243,gender,,gender,Men,False
3243,intended_use,corrida,intended_use,,False
3243,material,,material,,True
3244,category,vest/bra,category,,False
3244,brand,,brand,,True
3244,sizes,,sizes,,True
3244,color,,color,,True
3244,insole material,,insole material,,True
3244,feature 8,,feature 8,Footwear,False
3244,gender,,gender,Women,False
3244,intended_use,"running, fitness, yoga",intended_use,,False
3244,athletic shoe type,,athletic shoe type,,True
3244,material,seamless,material,,False
3244,feature 3,,feature 3,Golf Shoes Women,False
3244,feature 6,,feature 6,Sneakers,False
3245,category,Golf,category,,False
3245,brand,MUMIAN,brand,,False
3245,case,Head Cover Case,case,,False
3245,accessories,Putter Headcover,accessories,,False
3245,product name,,product name,,True
3245,product_type,Iron Club Set,product_type,,False
3246,category,óculos de proteção para esportes,category,,False
3246,sport type,,sport type,,True
3246,item type,,item type,,True
3246,features,"['windproof', 'skiing', 'snow']",features,,False
3246,intended_use,esportes de inverno como esqui,intended_use,,False
3246,material,antiparras,material,,False
3247,category,pool float,category,,False
3247,brand,,brand,,True
3247,brand name,,brand name,,True
3247,intended_use,swimming,intended_use,,False
3247,material,,material,,True
3247,size,160cm,size,,False
3248,category,bike computer mount,category,,False
3248,brand,GUB,brand,,False
3248,intended_use,mount for Cateye bike computers and GoPro cameras,intended_use,,False
3248,board category,,board category,,True
3248,material,carbon fiber,material,,False
3248,type,,type,Long Board,False
3248,size,,size,22 inch,False
3249,category,Golf swing training aids,category,,False
3249,brand,MUMIAN,brand,,False
3249,sport type,,sport type,,True
3249,color,rainbow,color,,False
3249,gender,,gender,Women,False
3249,quantity,50pcs,quantity,,False
3250,category,basketball shoes,category,,False
3250,brand,361,brand,,False
3250,sport type,,sport type,,True
3250,gender,,gender,Men,False
3250,intended_use,basketball,intended_use,,False
3250,model number,,model number,,True
3251,category,Jerseys,category,,False
3251,brand,MeiLunNa,brand,,False
3251,brand name,,brand name,,True
3251,sizes,"['M', '3XL']",sizes,,False
3251,color,White,color,,False
3251,style,,style,Casual,False
3252,category,calçados de aventura,category,,False
3252,brand name,,brand name,,True
3252,intended_use,"Hike, Camping, Hunting",intended_use,,False
3252,material,Couro,material,,False
3252,model number,,model number,,True
3253,category,gym bag,category,,False
3253,brand,XA450WA,brand,,False
3253,sizes,,sizes,,True
3253,brand name,,brand name,,True
3253,collar,,collar,Hooded,False
3253,color,,color,,True
3253,gender,,gender,Men,False
3253,material,,material,,True
3253,key_attributes,"['Independent Shoes Storage', 'Waterproof', 'Shoulder Bags']",key_attributes,,False
3254,category,camiseta,category,,False
3254,brand,,brand,,True
3254,sizes,,sizes,,True
3254,brand name,,brand name,,True
3254,color,,color,,True
3254,gender,,gender,Women,False
3254,intended_use,"Yoga, fitness, running",intended_use,,False
3254,material,,material,,True
3255,category,gorro,category,,False
3255,brand,,brand,,True
3255,color,mixed color,color,,False
3255,gender,"['masculino', 'feminino']",gender,Women,False
3255,intended_use,inverno,intended_use,,False
3255,material,acrylic,material,,False
3256,category,vestido de praia,category,,False
3256,sport type,,sport type,,True
3256,item type,,item type,,True
3256,design,Embroidered Robe Girl Animal,design,,False
3256,style,Tunic And Swim Suit,style,,False
3256,material,Cotton,material,,False
3257,category,bandeira,category,,False
3257,brand,,brand,,True
3257,sport type,,sport type,,True
3257,type01,,type01,Ski Pants Women,False
3257,gender,,gender,Women,False
3257,intended_use,Home Decoration,intended_use,,False
3257,material,poliéster,material,,False
3257,event,Champions League,event,,False
3257,size,90x150cm,size,,False
3257,model number,,model number,,True
3258,category,socks,category,,False
3258,brand,YUEDGE,brand,,False
3258,gender,,gender,Men,False
3258,intended_use,"outdoor sport, walking, trekking, hiking",intended_use,,False
3258,material,Wicking,material,,False
3259,category,shorts,category,,False
3259,brand,,brand,,True
3259,sizes,['XXXL'],sizes,,False
3259,sport type,,sport type,,True
3259,color,,color,,True
3259,hose height,,hose height,,True
3259,intended_use,"basketball, training, running, sport",intended_use,,False
3259,material,breathable,material,,False
3260,category,guitarra elétrica,category,,False
3260,brand,Yuker,brand,,False
3260,gift,Gift,gift,,False
3260,sport type,,sport type,,True
3260,brand name,,brand name,,True
3260,outside length,,outside length,Trousers,False
3260,features,"24 Frets, 39 inches",features,,False
3260,gender,,gender,Women,False
3260,intended_use,Beginner,intended_use,,False
3260,material,Basswood,material,,False
3261,category,leggings,category,,False
3261,brand,,brand,,True
3261,sizes,['Plus Size'],sizes,,False
3261,color,black,color,,False
3261,intended_use,"Fitness, Yoga, Gym",intended_use,,False
3261,material,Mesh,material,,False
3261,voltage,,voltage,36V,False
3262,category,golf clubs,category,,False
3262,brand,PGM,brand,,False
3262,brand name,,brand name,,True
3262,intended_use,Golf Training Equipment,intended_use,,False
3262,material,,material,Carbon,False
3262,set_type,Driver Wood Putter Iron,set_type,,False
3262,size,4 clubs,size,,False
3263,category,shoes,category,,False
3263,brand,PGM,brand,,False
3263,brand name,,brand name,,True
3263,waterproof,True,waterproof,,False
3263,gender,,gender,Women,False
3263,intended_use,Golf,intended_use,,False
3263,material,Top-Grain Leather,material,,False
3264,category,baseball caps,category,Lure,False
3264,brand,,brand,,True
3264,sizes,,sizes,,True
3264,color,,color,,True
3264,intended_use,Kids,intended_use,,False
3264,material,,material,,True
3265,category,estove,category,,False
3265,brand,Brs,brand,,False
3265,sport type,,sport type,,True
3265,fuel_type,petrol,fuel_type,,False
3265,power,208g / h,power,,False
3265,intended_use,"Picnic, Field, Camping",intended_use,,False
3266,category,t-shirt,category,,False
3266,brand,Retro FACTS,brand,,False
3266,sizes,,sizes,,True
3266,color,,color,,True
3266,design,Flowers Print,design,,False
3266,fit,Slim Fit,fit,,False
3266,intended_use,skateboarding,intended_use,,False
3266,material,,material,,True
3266,pattern type,,pattern type,,True
3267,category,calçado de futebol,category,,False
3267,brand,,brand,,True
3267,color,,color,,True
3267,intended_use,futebol,intended_use,,False
3267,size,,size,4/4,False
3268,category,gun accessories,category,,False
3268,brand,Boresighter,brand,,False
3268,brand name,,brand name,,True
3268,gender,,gender,Men,False
3268,intended_use,"Hunting, Shooting",intended_use,,False
3268,material,Brass,material,,False
3268,caliber,9mm,caliber,,False
3269,category,bags,category,,False
3269,brand,,brand,,True
3269,brand name,,brand name,,True
3269,color,Blue,color,,False
3269,gender,,gender,Men,False
3269,athletic shoe type,,athletic shoe type,,True
3269,material,20D Waterproof,material,,False
3269,feature,,feature,Breathable,False
3269,size,Mini,size,,False
3270,category,Soccer Shoes,category,,False
3270,brand,Original,brand,,False
3270,ankle_type,High Ankle,ankle_type,,False
3270,intended_use,Football,intended_use,,False
3270,neck,,neck,mahogany,False
3271,category,óculos de ciclismo,category,,False
3271,upper material,,upper material,,True
3271,features,"['impact-resistant', 'dustproof', 'explosion-proof']",features,,False
3271,style,,style,Leisure,False
3271,gender,,gender,Men,False
3271,intended_use,"proteção contra impactos, poeira e explosões",intended_use,,False
3271,athletic shoe type,,athletic shoe type,,True
3271,material,transparente,material,,False
3272,category,calças de corrida,category,,False
3272,intended_use,"treino de futebol, treino de futebol, atividades esportivas",intended_use,,False
3272,material,Cotton,material,,False
3272,sport type,,sport type,,True
3273,category,Swimwear,category,,False
3273,sizes,Toddler,sizes,,False
3273,color,Pink,color,,False
3273,pattern,Polka Dots,pattern,,False
3273,type,,type,guitar,False
3274,category,swimwear,category,,False
3274,brand,,brand,,True
3274,sizes,,sizes,,True
3274,color,Red Yellow,color,,False
3274,design,Flower,design,,False
