unique_id,id,dataset,split,text,source,category,similarity_score,candidate_example,candidate_text,values_indices,json_answer,attributes,attributes_values,values
1172643,B001CBQEA6,oa-mine,train,"My Dentist's Choice, Dental Wipes, Baby Tooth and Gum Wipes for Baby and Toddlers - 1-Pack",,,,,,,"{""brand"": ""My Dentist's Choice"", ""category"": ""Dental Wipes"", ""intended_use"": ""Baby and Toddlers""}","['brand', 'category', 'intended_use']","attribute: brand, value: My Dentist's Choice | attribute: category, value: Dental Wipes | attribute: intended_use, value: Baby and Toddlers","[""My Dentist's Choice"", 'Dental Wipes', 'Baby and Toddlers']"
399047,B0084I207Q,oa-mine,train,"Cameron's Coffee Single Serve Pods, Velvet Moon, 12 Count (Pack of 1)",,,,,,,"{""brand"": ""Cameron's"", ""category"": ""café"", ""pack_size"": ""12 Count (Pack of 1)"", ""pod_type"": ""Single Serve""}","['brand', 'category', 'pack_size', 'pod_type']","attribute: brand, value: Cameron's | attribute: category, value: café | attribute: pack_size, value: 12 Count (Pack of 1) | attribute: pod_type, value: Single Serve","[""Cameron's"", 'café', '12 Count (Pack of 1)', 'Single Serve']"
1339043,B07RF9PBMK,oa-mine,train,Philips Sonicare Protective Clean 6100 White and 2 pack Premium Plaque Control Brush Head Bundle,,,,,,,"{""brand"": ""Philips"", ""category"": ""dental care"", ""color"": ""white"", ""model"": ""Protective Clean 6100"", ""key_attributes"": [""plaque control""]}","['brand', 'category', 'color', 'model', 'key_attributes']","attribute: brand, value: Philips | attribute: category, value: dental care | attribute: color, value: white | attribute: model, value: Protective Clean 6100 | attribute: key_attributes, value: ['plaque control']","['Philips', 'dental care', 'white', 'Protective Clean 6100', ['plaque control']]"
1197766,B000WD5N8Y,oa-mine,train,"Nature's Path Organic Rice Puffs Cereal, 6 oz",,,,,,,"{""size"": ""6 oz""}",['size'],"attribute: size, value: 6 oz",['6 oz']
1867042,B07SBJL796,oa-mine,train,"Tim Hortons French Vanilla Coffee, Single-Serve K-Cup Pods Compatible with Keurig Brewers, 72ct K-Cups, 6x12ct Boxes",,,,,,,"{""brand"": ""Tim Hortons"", ""category"": ""café"", ""size"": ""Single-Serve K-Cup Pods"", ""quantity"": 72, ""packaging"": ""K-Cups"", ""boxes"": ""6x12ct""}","['brand', 'category', 'size', 'quantity', 'packaging', 'boxes']","attribute: brand, value: Tim Hortons | attribute: category, value: café | attribute: size, value: Single-Serve K-Cup Pods | attribute: quantity, value: 72 | attribute: packaging, value: K-Cups | attribute: boxes, value: 6x12ct","['Tim Hortons', 'café', 'Single-Serve K-Cup Pods', 72, 'K-Cups', '6x12ct']"
1406695,B001M09BTS,oa-mine,test,"Quaker Instant Oatmeal Fiber&Protein (Previously Weight Control), Maple Brown Sugar, 8-Count Boxes (Pack of 4)",,,,,,,"{""brand"": ""Quaker"", ""category"": ""oatmeal"", ""flavor"": ""Maple Brown Sugar"", ""quantity"": ""8-Count Boxes (Pack of 4)"", ""previous_name"": ""Weight Control""}","['brand', 'category', 'flavor', 'quantity', 'previous_name']","attribute: brand, value: Quaker | attribute: category, value: oatmeal | attribute: flavor, value: Maple Brown Sugar | attribute: quantity, value: 8-Count Boxes (Pack of 4) | attribute: previous_name, value: Weight Control","['Quaker', 'oatmeal', 'Maple Brown Sugar', '8-Count Boxes (Pack of 4)', 'Weight Control']"
1528305,B07C3X1N27,oa-mine,train,"Seventh Generation Laundry Stain Remover, Free & Clear, Unscented, 16 Fl Oz",,,,,,,"{""brand"": ""Seventh Generation"", ""category"": ""detergente de roupa"", ""size"": ""16 Fl Oz"", ""features"": [""Free & Clear"", ""Unscented""]}","['brand', 'category', 'size', 'features']","attribute: brand, value: Seventh Generation | attribute: category, value: detergente de roupa | attribute: size, value: 16 Fl Oz | attribute: features, value: ['Free & Clear', 'Unscented']","['Seventh Generation', 'detergente de roupa', '16 Fl Oz', ['Free & Clear', 'Unscented']]"
1287498,B08DH2SSBQ,oa-mine,train,PALE MALE BOX FABRIC FACE MASKS Water Repellent Pleated Style Nose Wire (FLORAL:NAVY-BLUE-PINK),,,,,,,"{""brand"": null, ""category"": ""face masks"", ""color"": ""FLORAL:NAVY-BLUE-PINK"", ""material"": ""Water Repellent Fabric"", ""key_attributes"": [""Pleated Style"", ""Nose Wire""]}","['brand', 'category', 'color', 'material', 'key_attributes']","attribute: brand, value: None | attribute: category, value: face masks | attribute: color, value: FLORAL:NAVY-BLUE-PINK | attribute: material, value: Water Repellent Fabric | attribute: key_attributes, value: ['Pleated Style', 'Nose Wire']","[None, 'face masks', 'FLORAL:NAVY-BLUE-PINK', 'Water Repellent Fabric', ['Pleated Style', 'Nose Wire']]"
39083,B00JBF0K6O,oa-mine,train,"100% Organic Barley Tea, 10g X 30 Unbleached Teabags, Sugar Free, Caffeine Free (Original Version)",,,,,,,"{""brand"": null, ""category"": ""teas"", ""size"": ""10g X 30 Unbleached Teabags"", ""features"": [""Sugar Free"", ""Caffeine Free"", ""Original Version""]}","['brand', 'category', 'size', 'features']","attribute: brand, value: None | attribute: category, value: teas | attribute: size, value: 10g X 30 Unbleached Teabags | attribute: features, value: ['Sugar Free', 'Caffeine Free', 'Original Version']","[None, 'teas', '10g X 30 Unbleached Teabags', ['Sugar Free', 'Caffeine Free', 'Original Version']]"
460121,B00CC6XSSQ,oa-mine,test,"Colgate Extra Clean Toothbrush, Full Head, Soft - 6 Count",,,,,,,"{""brand"": ""Colgate"", ""category"": ""brushing"", ""size"": ""Full Head"", ""softness"": ""Soft"", ""count"": ""6""}","['brand', 'category', 'size', 'softness', 'count']","attribute: brand, value: Colgate | attribute: category, value: brushing | attribute: size, value: Full Head | attribute: softness, value: Soft | attribute: count, value: 6","['Colgate', 'brushing', 'Full Head', 'Soft', '6']"
745079,B00ACPPT4U,oa-mine,validation,GMT14731 - English Breakfast Black Tea K-Cups,,,,,,,"{""brand"": null, ""category"": ""teas"", ""color"": ""black"", ""intended_use"": ""K-cups""}","['brand', 'category', 'color', 'intended_use']","attribute: brand, value: None | attribute: category, value: teas | attribute: color, value: black | attribute: intended_use, value: K-cups","[None, 'teas', 'black', 'K-cups']"
313773,B07YCWSJVX,oa-mine,train,Best Naturals Quercetin 1000 mg/Serving Veggie Capsules - Immune Health - 120 Count,,,,,,,"{""brand"": ""Best Naturals"", ""category"": ""capsules"", ""serving_size"": ""1000 mg"", ""intended_use"": ""Immune Health"", ""count"": ""120""}","['brand', 'category', 'serving_size', 'intended_use', 'count']","attribute: brand, value: Best Naturals | attribute: category, value: capsules | attribute: serving_size, value: 1000 mg | attribute: intended_use, value: Immune Health | attribute: count, value: 120","['Best Naturals', 'capsules', '1000 mg', 'Immune Health', '120']"
944247,B078R82YCJ,oa-mine,train,"JoJo Siwa Brite Beatz Toothbrush Playing Light Up, Small, Music, 1 Count",,,,,,,"{""brand"": ""JoJo Siwa"", ""category"": ""brushing"", ""size"": ""Small"", ""key_features"": [""Playing light up""]}","['brand', 'category', 'size', 'key_features']","attribute: brand, value: JoJo Siwa | attribute: category, value: brushing | attribute: size, value: Small | attribute: key_features, value: ['Playing light up']","['JoJo Siwa', 'brushing', 'Small', ['Playing light up']]"
416388,B00FTBFU1Y,oa-mine,train,Cascadian Farm Organic Hearty Morning Fiber Cereal 14.6 oz,,,,,,,"{""weight"": ""14.6 oz"", ""brand"": ""Cascadian Farm"", ""category"": ""cereal"", ""ingredients"": ""Organic"", ""intended_use"": ""fiber""}","['weight', 'brand', 'category', 'ingredients', 'intended_use']","attribute: weight, value: 14.6 oz | attribute: brand, value: Cascadian Farm | attribute: category, value: cereal | attribute: ingredients, value: Organic | attribute: intended_use, value: fiber","['14.6 oz', 'Cascadian Farm', 'cereal', 'Organic', 'fiber']"
965517,B005AGJXHA,oa-mine,test,"Keds Women's Bryn Ballet Flat, Breton Stripe, 5",,,,,,,"{""brand"": ""Keds"", ""category"": ""ballet flat"", ""color"": ""Breton Stripe"", ""size"": ""5""}","['brand', 'category', 'color', 'size']","attribute: brand, value: Keds | attribute: category, value: ballet flat | attribute: color, value: Breton Stripe | attribute: size, value: 5","['Keds', 'ballet flat', 'Breton Stripe', '5']"
976962,B08HJKGSKZ,oa-mine,validation,"Kids Face Mask 2-Pack | Anti-Microbial, Reusable, Cloth, Adjustable | The Revival Kids Mask by coRevival (Camo, Bandana)",,,,,,,"{""brand"": ""coRevival"", ""category"": ""face mask"", ""material"": ""cloth"", ""features"": [""Anti-Microbial"", ""Reusable""], ""design"": ""Camo, Bandana"", ""sizes"": ""2-Pack""}","['brand', 'category', 'material', 'features', 'design', 'sizes']","attribute: brand, value: coRevival | attribute: category, value: face mask | attribute: material, value: cloth | attribute: features, value: ['Anti-Microbial', 'Reusable'] | attribute: design, value: Camo, Bandana | attribute: sizes, value: 2-Pack","['coRevival', 'face mask', 'cloth', ['Anti-Microbial', 'Reusable'], 'Camo, Bandana', '2-Pack']"
1651026,B06XQ4MG9H,oa-mine,train,Suiphar Tricovit Forte Capillary Lotion 5 packs,,,,,,,"{""quantity"": ""5 packs"", ""brand"": ""Suiphar"", ""category"": ""lotion capilar"", ""intended_use"": ""Capillary""}","['quantity', 'brand', 'category', 'intended_use']","attribute: quantity, value: 5 packs | attribute: brand, value: Suiphar | attribute: category, value: lotion capilar | attribute: intended_use, value: Capillary","['5 packs', 'Suiphar', 'lotion capilar', 'Capillary']"
1215747,B0016JKXGU,oa-mine,train,"Newman's Own Organics Green Tea, 100 Individually Wrapped Tea Bags (Pack of 5)",,,,,,,"{""brand"": ""Newman's Own"", ""category"": ""chá"", ""pack_size"": ""5"", ""quantity"": ""100"", ""format"": ""Individually Wrapped Tea Bags""}","['brand', 'category', 'pack_size', 'quantity', 'format']","attribute: brand, value: Newman's Own | attribute: category, value: chá | attribute: pack_size, value: 5 | attribute: quantity, value: 100 | attribute: format, value: Individually Wrapped Tea Bags","[""Newman's Own"", 'chá', '5', '100', 'Individually Wrapped Tea Bags']"
460132,B0167JW02I,oa-mine,train,"Colgate Slimsoft Toothbrush, Pack of 6",,,,,,,"{""brand"": ""Colgate"", ""category"": ""brushing"", ""quantity"": ""Pack of 6""}","['brand', 'category', 'quantity']","attribute: brand, value: Colgate | attribute: category, value: brushing | attribute: quantity, value: Pack of 6","['Colgate', 'brushing', 'Pack of 6']"
1537223,B07BFBQT2D,oa-mine,train,"Shiseido Ultimate Sun Protection Lotion Wetforce Spf 50 for Sensitive Skin and Children By Shiseido for Unise, 3.3 Ounce",,,,,,,"{""brand"": ""Shiseido"", ""category"": ""lotion"", ""protection_level"": ""SPF 50"", ""intended_use"": ""Sensitive Skin and Children"", ""size"": ""3.3 Ounce""}","['brand', 'category', 'protection_level', 'intended_use', 'size']","attribute: brand, value: Shiseido | attribute: category, value: lotion | attribute: protection_level, value: SPF 50 | attribute: intended_use, value: Sensitive Skin and Children | attribute: size, value: 3.3 Ounce","['Shiseido', 'lotion', 'SPF 50', 'Sensitive Skin and Children', '3.3 Ounce']"
1204218,B07CYTB3KJ,oa-mine,test,Neutrogena Ultra Sheer Spf#100 +Body Mist Full Reach Spray 5 Ounce (148ml),,,,,,,"{""brand"": ""Neutrogena"", ""category"": ""perfume/body mist"", ""size"": ""5 Ounce (148ml)"", ""spf"": ""100""}","['brand', 'category', 'size', 'spf']","attribute: brand, value: Neutrogena | attribute: category, value: perfume/body mist | attribute: size, value: 5 Ounce (148ml) | attribute: spf, value: 100","['Neutrogena', 'perfume/body mist', '5 Ounce (148ml)', '100']"
1003210,B07FC7L4NJ,oa-mine,validation,"LaBoos Best Nature Manual Color Bamboo Toothbrush, New Extra Soft Compact Bristle Toothbrush,Best Biodegradable Toothbrush for Gingivitis and Sensitive Teeth. (4 PCS)",,,,,,,"{""brand"": ""LaBoos"", ""category"": ""toothbrush"", ""material"": ""bamboo"", ""features"": [""Extra Soft"", ""Compact Bristle"", ""Biodegradable""], ""intended_use"": ""Gingivitis and Sensitive Teeth"", ""quantity"": 4}","['brand', 'category', 'material', 'features', 'intended_use', 'quantity']","attribute: brand, value: LaBoos | attribute: category, value: toothbrush | attribute: material, value: bamboo | attribute: features, value: ['Extra Soft', 'Compact Bristle', 'Biodegradable'] | attribute: intended_use, value: Gingivitis and Sensitive Teeth | attribute: quantity, value: 4","['LaBoos', 'toothbrush', 'bamboo', ['Extra Soft', 'Compact Bristle', 'Biodegradable'], 'Gingivitis and Sensitive Teeth', 4]"
503295,B07FMFJ5BY,oa-mine,train,"Cremo Beard and Scruff Softener, Mint, 6 Fl Oz",,,,,,,"{""brand"": ""Cremo"", ""category"": ""cuidado facial"", ""size"": ""6 Fl Oz"", ""color"": ""Mint""}","['brand', 'category', 'size', 'color']","attribute: brand, value: Cremo | attribute: category, value: cuidado facial | attribute: size, value: 6 Fl Oz | attribute: color, value: Mint","['Cremo', 'cuidado facial', '6 Fl Oz', 'Mint']"
753093,B007ZN4H5O,oa-mine,train,"Gaviña Old Havana Espresso, Whole Bean, 100% Arabica Coffee, 32-Ounce",,,,,,,"{""brand"": ""Gaviña"", ""category"": ""café"", ""type"": ""Espresso"", ""origin"": ""Old Havana"", ""roast"": ""Whole Bean"", ""size"": ""32-Ounce""}","['brand', 'category', 'type', 'origin', 'roast', 'size']","attribute: brand, value: Gaviña | attribute: category, value: café | attribute: type, value: Espresso | attribute: origin, value: Old Havana | attribute: roast, value: Whole Bean | attribute: size, value: 32-Ounce","['Gaviña', 'café', 'Espresso', 'Old Havana', 'Whole Bean', '32-Ounce']"
1887560,B004TRUDSO,oa-mine,train,Traditional Medicinals Organic Smooth Move Chamomile 16 Ct,,,,,,,"{""brand"": ""Traditional Medicinals"", ""category"": ""medicamentos"", ""quantity"": ""16"", ""ingredients"": ""Chamomile""}","['brand', 'category', 'quantity', 'ingredients']","attribute: brand, value: Traditional Medicinals | attribute: category, value: medicamentos | attribute: quantity, value: 16 | attribute: ingredients, value: Chamomile","['Traditional Medicinals', 'medicamentos', '16', 'Chamomile']"
929037,B07DFR138T,oa-mine,train,"JAVA HOUSE Cold Brew Coffee Concentrate Liquid Pods - 1.35 Fluid Ounces- Enjoy Hot Or Iced… (Kauai Coconut Caramel Crunch, 6 Count)",,,,,,,"{""brand"": ""JAVA HOUSE"", ""category"": ""café"", ""flavor"": ""Kauai Coconut Caramel Crunch"", ""quantity"": ""6 Count"", ""size"": ""1.35 Fluid Ounces""}","['brand', 'category', 'flavor', 'quantity', 'size']","attribute: brand, value: JAVA HOUSE | attribute: category, value: café | attribute: flavor, value: Kauai Coconut Caramel Crunch | attribute: quantity, value: 6 Count | attribute: size, value: 1.35 Fluid Ounces","['JAVA HOUSE', 'café', 'Kauai Coconut Caramel Crunch', '6 Count', '1.35 Fluid Ounces']"
751456,B000GWG7V8,oa-mine,train,"Garden of Life Non-GMO Vitamin C Supplement - Living Vitamin and Antioxidant Whole Food Nutrition Vegetarian, 60 Caplets",,,,,,,"{""brand"": ""Garden of Life"", ""category"": ""vitamin supplements"", ""type"": ""Vitamin C"", ""features"": ""Non-GMO, Living Vitamin and Antioxidant Whole Food Nutrition, Vegetarian"", ""quantity"": ""60 Caplets""}","['brand', 'category', 'type', 'features', 'quantity']","attribute: brand, value: Garden of Life | attribute: category, value: vitamin supplements | attribute: type, value: Vitamin C | attribute: features, value: Non-GMO, Living Vitamin and Antioxidant Whole Food Nutrition, Vegetarian | attribute: quantity, value: 60 Caplets","['Garden of Life', 'vitamin supplements', 'Vitamin C', 'Non-GMO, Living Vitamin and Antioxidant Whole Food Nutrition, Vegetarian', '60 Caplets']"
552708,B01CKJHSOO,oa-mine,test,"Design Essentials Milk & Honey 6N1 Reconstructive Conditioner, 32oz",,,,,,,"{""brand"": ""Design Essentials"", ""category"": ""shampoo/conditioner"", ""size"": ""32oz""}","['brand', 'category', 'size']","attribute: brand, value: Design Essentials | attribute: category, value: shampoo/conditioner | attribute: size, value: 32oz","['Design Essentials', 'shampoo/conditioner', '32oz']"
725749,B07ZJRW57X,oa-mine,train,"Fresh Roasted Coffee, Organic Ethiopian Yirgacheffe Medium Roast, Fair Trade Kosher, Whole Bean, 32 Ounce",,,,,,,"{""brand"": null, ""category"": ""café"", ""roast"": ""Medium Roast"", ""origin"": ""Ethiopia"", ""certification"": ""Organic"", ""type"": ""Whole Bean"", ""size"": ""32 Ounce""}","['brand', 'category', 'roast', 'origin', 'certification', 'type', 'size']","attribute: brand, value: None | attribute: category, value: café | attribute: roast, value: Medium Roast | attribute: origin, value: Ethiopia | attribute: certification, value: Organic | attribute: type, value: Whole Bean | attribute: size, value: 32 Ounce","[None, 'café', 'Medium Roast', 'Ethiopia', 'Organic', 'Whole Bean', '32 Ounce']"
1333149,B00UZJFMCW,oa-mine,validation,"Persil ProClean Liquid Laundry Detergent, Original, 150 Fluid Ounces, 96 Loads",,,,,,,"{""brand"": ""Persil"", ""category"": ""detergente de roupa"", ""size"": ""150 Fluid Ounces"", ""quantity"": ""96 Loads""}","['brand', 'category', 'size', 'quantity']","attribute: brand, value: Persil | attribute: category, value: detergente de roupa | attribute: size, value: 150 Fluid Ounces | attribute: quantity, value: 96 Loads","['Persil', 'detergente de roupa', '150 Fluid Ounces', '96 Loads']"
